participant_id,OrthoET_trial_number,OrthoET_trial_order,OrthoET_high,OrthoET_low,OrthoET_illegal,OrthoET_unpron,OrthoET_high_position,OrthoET_IA_label,OrthoET_response_time,OrthoET_response_choice,OrthoET_response_choice_accuracy_high,OrthoET_response_choice_accuracy_highlow,OrthoET_IA_fixation_count,OrthoET_IA_fixation_%,OrthoET_IA_dwell_time,OrthoET_IA_dwell_time%,OrthoET_IA_run_count,OrthoET_IA_first_run_fixation_count,OrthoET_IA_first_run_fixation%,OrthoET_IA_first_run_dwell_time,Ortho_ET_IA_inclusion,Ortho_ET_accuracy,accurate_trials,Ortho_ET_accuracy_inclusion,Ortho_ET_met_both_inclusion_count,Ortho_ET_met_both_inclusion
c194041,11,11,prit,twap,wgiy,bkjd,3,Low_Ortho_IA,7652,High_Ortho,1,1,2,0.1818,1690,0.2254,2,1,0.0909,324,1,1,18,TRUE,18,1
c194041,11,11,prit,twap,wgiy,bkjd,3,Illegal_IA,7652,High_Ortho,1,1,3,0.2727,576,0.0768,1,3,0.2727,576,1,1,18,TRUE,18,1
c194041,11,11,prit,twap,wgiy,bkjd,3,Unpron_IA,7652,High_Ortho,1,1,2,0.1818,540,0.072,2,1,0.0909,266,1,1,18,TRUE,18,1
c194041,12,12,cret,glek,bduw,vghk,2,High_Ortho_IA,5737,High_Ortho,1,1,3,0.3,2708,0.4682,2,1,0.1,322,1,1,18,TRUE,18,1
c194041,12,12,cret,glek,bduw,vghk,2,Low_Ortho_IA,5737,High_Ortho,1,1,2,0.2,1770,0.306,2,1,0.1,482,1,1,18,TRUE,18,1
c194041,12,12,cret,glek,bduw,vghk,2,Illegal_IA,5737,High_Ortho,1,1,2,0.2,530,0.0916,1,2,0.2,530,1,1,18,TRUE,18,1
c194041,12,12,cret,glek,bduw,vghk,2,Unpron_IA,5737,High_Ortho,1,1,2,0.2,510,0.0882,2,1,0.1,276,1,1,18,TRUE,18,1
c194041,13,13,slan,tway,bfiw,hvfn,3,High_Ortho_IA,5494,Low_Ortho,0,1,2,0.2,1572,0.2896,2,1,0.1,970,1,1,18,TRUE,18,1
c194041,13,13,slan,tway,bfiw,hvfn,3,Low_Ortho_IA,5494,Low_Ortho,0,1,4,0.4,2894,0.5332,3,1,0.1,394,1,1,18,TRUE,18,1
c194041,13,13,slan,tway,bfiw,hvfn,3,Illegal_IA,5494,Low_Ortho,0,1,2,0.2,348,0.0641,1,2,0.2,348,1,1,18,TRUE,18,1
c194041,13,13,slan,tway,bfiw,hvfn,3,Unpron_IA,5494,Low_Ortho,0,1,1,0.1,354,0.0652,1,1,0.1,354,1,1,18,TRUE,18,1
c194041,14,14,slen,knef,czih,fxgk,2,High_Ortho_IA,7712,Low_Ortho,0,1,3,0.1667,2468,0.3299,2,1,0.0556,1448,1,1,18,TRUE,18,1
c194041,14,14,slen,knef,czih,fxgk,2,Low_Ortho_IA,7712,Low_Ortho,0,1,4,0.2222,1460,0.1951,3,1,0.0556,226,1,1,18,TRUE,18,1
c194041,14,14,slen,knef,czih,fxgk,2,Illegal_IA,7712,Low_Ortho,0,1,3,0.1667,1868,0.2497,2,1,0.0556,1510,1,1,18,TRUE,18,1
c194041,14,14,slen,knef,czih,fxgk,2,Unpron_IA,7712,Low_Ortho,0,1,7,0.3889,1416,0.1893,4,2,0.1111,290,1,1,18,TRUE,18,1
c194041,15,15,bril,sqip,fnoq,bkgv,4,High_Ortho_IA,5986,High_Ortho,1,1,4,0.2857,1530,0.2617,2,2,0.1429,276,1,1,18,TRUE,18,1
c194041,15,15,bril,sqip,fnoq,bkgv,4,Low_Ortho_IA,5986,High_Ortho,1,1,5,0.3571,1410,0.2412,3,1,0.0714,254,1,1,18,TRUE,18,1
c194041,15,15,bril,sqip,fnoq,bkgv,4,Illegal_IA,5986,High_Ortho,1,1,3,0.2143,2090,0.3575,2,1,0.0714,316,1,1,18,TRUE,18,1
c194041,15,15,bril,sqip,fnoq,bkgv,4,Unpron_IA,5986,High_Ortho,1,1,1,0.0714,546,0.0934,1,1,0.0714,546,1,1,18,TRUE,18,1
c194041,16,16,blar,skub,sfuj,gpvj,1,High_Ortho_IA,7025,High_Ortho,1,1,5,0.3333,3680,0.5512,5,1,0.0667,288,1,1,18,TRUE,18,1
c194041,16,16,blar,skub,sfuj,gpvj,1,Low_Ortho_IA,7025,High_Ortho,1,1,5,0.3333,1482,0.222,4,1,0.0667,242,1,1,18,TRUE,18,1
c194041,16,16,blar,skub,sfuj,gpvj,1,Illegal_IA,7025,High_Ortho,1,1,2,0.1333,728,0.109,2,1,0.0667,394,1,1,18,TRUE,18,1
c194041,16,16,blar,skub,sfuj,gpvj,1,Unpron_IA,7025,High_Ortho,1,1,2,0.1333,548,0.0821,2,1,0.0667,272,1,1,18,TRUE,18,1
c194041,17,17,blet,syod,vyuj,tvqf,4,High_Ortho_IA,5650,High_Ortho,1,1,2,0.1818,2060,0.3747,2,1,0.0909,468,1,1,18,TRUE,18,1
c194041,17,17,blet,syod,vyuj,tvqf,4,Low_Ortho_IA,5650,High_Ortho,1,1,2,0.1818,1560,0.2837,2,1,0.0909,284,1,1,18,TRUE,18,1
c194041,17,17,blet,syod,vyuj,tvqf,4,Illegal_IA,5650,High_Ortho,1,1,2,0.1818,626,0.1139,2,1,0.0909,306,1,1,18,TRUE,18,1
c194041,17,17,blet,syod,vyuj,tvqf,4,Unpron_IA,5650,High_Ortho,1,1,4,0.3636,1002,0.1822,3,2,0.1818,272,1,1,18,TRUE,18,1
c194041,18,18,brel,snek,pjih,kqwp,4,High_Ortho_IA,11085,High_Ortho,1,1,2,0.1333,1962,0.1831,2,1,0.0667,478,1,1,18,TRUE,18,1
c194041,18,18,brel,snek,pjih,kqwp,4,Low_Ortho_IA,11085,High_Ortho,1,1,4,0.2667,5222,0.4874,4,1,0.0667,338,1,1,18,TRUE,18,1
c194041,18,18,brel,snek,pjih,kqwp,4,Illegal_IA,11085,High_Ortho,1,1,4,0.2667,1548,0.1445,3,2,0.1333,862,1,1,18,TRUE,18,1
c194041,18,18,brel,snek,pjih,kqwp,4,Unpron_IA,11085,High_Ortho,1,1,3,0.2,602,0.0562,2,2,0.1333,316,1,1,18,TRUE,18,1
c194042,1,1,whan,phey,sruv,pnzh,1,High_Ortho_IA,8561,High_Ortho,1,1,7,0.4667,4584,0.5875,4,2,0.1333,708,1,1,18,TRUE,18,1
c194042,1,1,whan,phey,sruv,pnzh,1,Low_Ortho_IA,8561,High_Ortho,1,1,4,0.2667,1810,0.232,3,1,0.0667,1044,1,1,18,TRUE,18,1
c194042,1,1,whan,phey,sruv,pnzh,1,Illegal_IA,8561,High_Ortho,1,1,1,0.0667,362,0.0464,1,1,0.0667,362,1,1,18,TRUE,18,1
c194042,1,1,whan,phey,sruv,pnzh,1,Unpron_IA,8561,High_Ortho,1,1,1,0.0667,490,0.0628,1,1,0.0667,490,1,1,18,TRUE,18,1
c194042,2,2,gred,wreb,gwiy,ktlh,1,High_Ortho_IA,9225,High_Ortho,1,1,5,0.3125,4412,0.5135,5,1,0.0625,502,1,1,18,TRUE,18,1
c194042,2,2,gred,wreb,gwiy,ktlh,1,Low_Ortho_IA,9225,High_Ortho,1,1,6,0.375,2424,0.2821,4,1,0.0625,596,1,1,18,TRUE,18,1
c194042,2,2,gred,wreb,gwiy,ktlh,1,Illegal_IA,9225,High_Ortho,1,1,1,0.0625,844,0.0982,1,1,0.0625,844,1,1,18,TRUE,18,1
c194042,2,2,gred,wreb,gwiy,ktlh,1,Unpron_IA,9225,High_Ortho,1,1,1,0.0625,330,0.0384,1,1,0.0625,330,1,1,18,TRUE,18,1
c194042,3,3,clar,glip,hvej,bcsr,2,High_Ortho_IA,8683,Low_Ortho,0,1,10,0.4762,2372,0.3085,6,2,0.0952,336,1,1,18,TRUE,18,1
c194042,3,3,clar,glip,hvej,bcsr,2,Low_Ortho_IA,8683,Low_Ortho,0,1,4,0.1905,2508,0.3261,3,1,0.0476,1132,1,1,18,TRUE,18,1
c194042,3,3,clar,glip,hvej,bcsr,2,Illegal_IA,8683,Low_Ortho,0,1,2,0.0952,374,0.0486,1,2,0.0952,374,1,1,18,TRUE,18,1
c194042,3,3,clar,glip,hvej,bcsr,2,Unpron_IA,8683,Low_Ortho,0,1,4,0.1905,2222,0.2889,3,1,0.0476,830,1,1,18,TRUE,18,1
c194042,4,4,slan,tway,bfiw,hvfn,2,High_Ortho_IA,9936,High_Ortho,1,1,4,0.2857,2822,0.2978,2,3,0.2143,914,1,1,18,TRUE,18,1
c194042,4,4,slan,tway,bfiw,hvfn,2,Low_Ortho_IA,9936,High_Ortho,1,1,6,0.4286,2584,0.2727,3,1,0.0714,496,1,1,18,TRUE,18,1
c194042,4,4,slan,tway,bfiw,hvfn,2,Illegal_IA,9936,High_Ortho,1,1,1,0.0714,320,0.0338,1,1,0.0714,320,1,1,18,TRUE,18,1
c194042,4,4,slan,tway,bfiw,hvfn,2,Unpron_IA,9936,High_Ortho,1,1,2,0.1429,3414,0.3603,2,1,0.0714,3126,1,1,18,TRUE,18,1
c194042,5,5,prit,twap,wgiy,bkjd,4,High_Ortho_IA,7887,High_Ortho,1,1,4,0.3077,3132,0.414,3,1,0.0769,794,1,1,18,TRUE,18,1
c194042,5,5,prit,twap,wgiy,bkjd,4,Low_Ortho_IA,7887,High_Ortho,1,1,4,0.3077,2668,0.3526,3,1,0.0769,956,1,1,18,TRUE,18,1
c194042,5,5,prit,twap,wgiy,bkjd,4,Illegal_IA,7887,High_Ortho,1,1,3,0.2308,932,0.1232,2,1,0.0769,472,1,1,18,TRUE,18,1
c194042,5,5,prit,twap,wgiy,bkjd,4,Unpron_IA,7887,High_Ortho,1,1,1,0.0769,272,0.036,1,1,0.0769,272,1,1,18,TRUE,18,1
c194042,6,6,pred,syew,pvuj,rxbf,2,High_Ortho_IA,7967,High_Ortho,1,1,4,0.3077,2980,0.3938,4,1,0.0769,572,1,1,18,TRUE,18,1
c194042,6,6,pred,syew,pvuj,rxbf,2,Low_Ortho_IA,7967,High_Ortho,1,1,5,0.3846,3020,0.399,3,2,0.1538,984,1,1,18,TRUE,18,1
c194042,6,6,pred,syew,pvuj,rxbf,2,Illegal_IA,7967,High_Ortho,1,1,1,0.0769,338,0.0447,1,1,0.0769,338,1,1,18,TRUE,18,1
c194042,6,6,pred,syew,pvuj,rxbf,2,Unpron_IA,7967,High_Ortho,1,1,2,0.1538,662,0.0875,2,1,0.0769,318,1,1,18,TRUE,18,1
c194042,7,7,cret,glek,bduw,vghk,1,High_Ortho_IA,5330,Low_Ortho,0,1,2,0.2222,1348,0.256,2,1,0.1111,742,1,1,18,TRUE,18,1
c194042,7,7,cret,glek,bduw,vghk,1,Low_Ortho_IA,5330,Low_Ortho,0,1,2,0.2222,2858,0.5427,2,1,0.1111,486,1,1,18,TRUE,18,1
c194042,7,7,cret,glek,bduw,vghk,1,Illegal_IA,5330,Low_Ortho,0,1,1,0.1111,410,0.0779,1,1,0.1111,410,1,1,18,TRUE,18,1
c194042,7,7,cret,glek,bduw,vghk,1,Unpron_IA,5330,Low_Ortho,0,1,2,0.2222,244,0.0463,1,2,0.2222,244,1,1,18,TRUE,18,1
c194042,8,8,drel,sqow,vwux,fzgj,4,High_Ortho_IA,5889,Low_Ortho,0,1,3,0.25,588,0.108,2,1,0.0833,356,1,1,18,TRUE,18,1
c194042,8,8,drel,sqow,vwux,fzgj,4,Low_Ortho_IA,5889,Low_Ortho,0,1,4,0.3333,2406,0.4418,2,3,0.25,1400,1,1,18,TRUE,18,1
c194042,8,8,drel,sqow,vwux,fzgj,4,Illegal_IA,5889,Low_Ortho,0,1,2,0.1667,1042,0.1913,2,1,0.0833,388,1,1,18,TRUE,18,1
c194042,8,8,drel,sqow,vwux,fzgj,4,Unpron_IA,5889,Low_Ortho,0,1,2,0.1667,744,0.1366,2,1,0.0833,500,1,1,18,TRUE,18,1
c194042,9,9,bril,sqip,fnoq,bkgv,4,High_Ortho_IA,5006,High_Ortho,1,1,3,0.3333,2838,0.589,2,1,0.1111,758,1,1,18,TRUE,18,1
c194042,9,9,bril,sqip,fnoq,bkgv,4,Low_Ortho_IA,5006,High_Ortho,1,1,3,0.3333,1056,0.2192,2,2,0.2222,310,1,1,18,TRUE,18,1
c194042,9,9,bril,sqip,fnoq,bkgv,4,Illegal_IA,5006,High_Ortho,1,1,1,0.1111,438,0.0909,1,1,0.1111,438,1,1,18,TRUE,18,1
c194042,9,9,bril,sqip,fnoq,bkgv,4,Unpron_IA,5006,High_Ortho,1,1,1,0.1111,314,0.0652,1,1,0.1111,314,1,1,18,TRUE,18,1
c194042,10,10,slen,knef,czih,fxgk,3,High_Ortho_IA,4710,High_Ortho,1,1,4,0.3333,2246,0.504,2,1,0.0833,964,1,1,18,TRUE,18,1
c194042,10,10,slen,knef,czih,fxgk,3,Low_Ortho_IA,4710,High_Ortho,1,1,4,0.3333,1238,0.2778,2,1,0.0833,320,1,1,18,TRUE,18,1
c194042,10,10,slen,knef,czih,fxgk,3,Illegal_IA,4710,High_Ortho,1,1,1,0.0833,366,0.0821,1,1,0.0833,366,1,1,18,TRUE,18,1
c194042,10,10,slen,knef,czih,fxgk,3,Unpron_IA,4710,High_Ortho,1,1,2,0.1667,272,0.061,1,2,0.1667,272,1,1,18,TRUE,18,1
c194042,11,11,brel,snek,pjih,kqwp,3,High_Ortho_IA,5018,Low_Ortho,0,1,1,0.0909,680,0.1494,1,1,0.0909,680,1,1,18,TRUE,18,1
c194042,11,11,brel,snek,pjih,kqwp,3,Low_Ortho_IA,5018,Low_Ortho,0,1,4,0.3636,1506,0.3308,2,1,0.0909,534,1,1,18,TRUE,18,1
c194042,11,11,brel,snek,pjih,kqwp,3,Illegal_IA,5018,Low_Ortho,0,1,2,0.1818,370,0.0813,1,2,0.1818,370,1,1,18,TRUE,18,1
c194042,11,11,brel,snek,pjih,kqwp,3,Unpron_IA,5018,Low_Ortho,0,1,2,0.1818,242,0.0532,1,2,0.1818,242,1,1,18,TRUE,18,1
c194042,12,12,dren,wrop,zhux,xwsx,1,High_Ortho_IA,4270,Low_Ortho,0,1,1,0.1,224,0.0543,1,1,0.1,224,1,1,18,TRUE,18,1
c194042,12,12,dren,wrop,zhux,xwsx,1,Low_Ortho_IA,4270,Low_Ortho,0,1,4,0.4,2750,0.6672,2,1,0.1,796,1,1,18,TRUE,18,1
c194042,12,12,dren,wrop,zhux,xwsx,1,Illegal_IA,4270,Low_Ortho,0,1,2,0.2,272,0.066,1,2,0.2,272,1,1,18,TRUE,18,1
c194042,12,12,dren,wrop,zhux,xwsx,1,Unpron_IA,4270,Low_Ortho,0,1,1,0.1,290,0.0704,1,1,0.1,290,1,1,18,TRUE,18,1
c194042,13,13,blar,skub,sfuj,gpvj,3,High_Ortho_IA,11135,High_Ortho,1,1,3,0.2143,3088,0.3039,3,1,0.0714,1084,1,1,18,TRUE,18,1
c194042,13,13,blar,skub,sfuj,gpvj,3,Low_Ortho_IA,11135,High_Ortho,1,1,5,0.3571,4132,0.4066,3,1,0.0714,820,1,1,18,TRUE,18,1
c194042,13,13,blar,skub,sfuj,gpvj,3,Illegal_IA,11135,High_Ortho,1,1,3,0.2143,1744,0.1716,2,2,0.1429,1326,1,1,18,TRUE,18,1
c194042,13,13,blar,skub,sfuj,gpvj,3,Unpron_IA,11135,High_Ortho,1,1,2,0.1429,792,0.0779,2,1,0.0714,426,1,1,18,TRUE,18,1
c194042,14,14,clat,knoy,csih,dhhx,4,High_Ortho_IA,10070,High_Ortho,1,1,6,0.4,4426,0.4723,2,1,0.0667,762,1,1,18,TRUE,18,1
c194042,14,14,clat,knoy,csih,dhhx,4,Low_Ortho_IA,10070,High_Ortho,1,1,5,0.3333,3750,0.4001,2,2,0.1333,1064,1,1,18,TRUE,18,1
c194042,14,14,clat,knoy,csih,dhhx,4,Illegal_IA,10070,High_Ortho,1,1,1,0.0667,414,0.0442,1,1,0.0667,414,1,1,18,TRUE,18,1
c194042,14,14,clat,knoy,csih,dhhx,4,Unpron_IA,10070,High_Ortho,1,1,1,0.0667,330,0.0352,1,1,0.0667,330,1,1,18,TRUE,18,1
c194042,15,15,grat,wrup,sviw,tkvc,3,High_Ortho_IA,4626,High_Ortho,1,1,4,0.5,2830,0.6078,1,4,0.5,2830,1,1,18,TRUE,18,1
c194042,15,15,grat,wrup,sviw,tkvc,3,Low_Ortho_IA,4626,High_Ortho,1,1,1,0.125,636,0.1366,1,1,0.125,636,1,1,18,TRUE,18,1
c194042,15,15,grat,wrup,sviw,tkvc,3,Illegal_IA,4626,High_Ortho,1,1,1,0.125,460,0.0988,1,1,0.125,460,1,1,18,TRUE,18,1
c194042,15,15,grat,wrup,sviw,tkvc,3,Unpron_IA,4626,High_Ortho,1,1,1,0.125,352,0.0756,1,1,0.125,352,1,1,18,TRUE,18,1
c194042,16,16,skad,plic,hkiy,mgnz,2,Low_Ortho_IA,6084,Low_Ortho,0,1,2,0.1538,1156,0.1943,2,1,0.0769,294,1,1,18,TRUE,18,1
c194042,16,16,skad,plic,hkiy,mgnz,2,High_Ortho_IA,6084,Low_Ortho,0,1,4,0.3077,3276,0.5506,3,2,0.1538,322,1,1,18,TRUE,18,1
c194042,16,16,skad,plic,hkiy,mgnz,2,Illegal_IA,6084,Low_Ortho,0,1,2,0.1538,464,0.078,1,2,0.1538,464,1,1,18,TRUE,18,1
c194042,16,16,skad,plic,hkiy,mgnz,2,Unpron_IA,6084,Low_Ortho,0,1,3,0.2308,582,0.0978,2,1,0.0769,226,1,1,18,TRUE,18,1
c194042,17,17,whon,phud,fvej,kdsj,2,High_Ortho_IA,6911,High_Ortho,1,1,5,0.3333,2478,0.3826,3,1,0.0667,506,1,1,18,TRUE,18,1
c194042,17,17,whon,phud,fvej,kdsj,2,Low_Ortho_IA,6911,High_Ortho,1,1,4,0.2667,1836,0.2835,2,2,0.1333,1128,1,1,18,TRUE,18,1
c194042,17,17,whon,phud,fvej,kdsj,2,Illegal_IA,6911,High_Ortho,1,1,3,0.2,724,0.1118,2,2,0.1333,288,1,1,18,TRUE,18,1
c194042,17,17,whon,phud,fvej,kdsj,2,Unpron_IA,6911,High_Ortho,1,1,2,0.1333,862,0.1331,2,1,0.0667,380,1,1,18,TRUE,18,1
c194042,18,18,blet,syod,vyuj,tvqf,1,High_Ortho_IA,4705,High_Ortho,1,1,4,0.4444,3224,0.7258,2,1,0.1111,784,1,1,18,TRUE,18,1
c194042,18,18,blet,syod,vyuj,tvqf,1,Low_Ortho_IA,4705,High_Ortho,1,1,1,0.1111,326,0.0734,1,1,0.1111,326,1,1,18,TRUE,18,1
c194042,18,18,blet,syod,vyuj,tvqf,1,Illegal_IA,4705,High_Ortho,1,1,1,0.1111,342,0.077,1,1,0.1111,342,1,1,18,TRUE,18,1
c194042,18,18,blet,syod,vyuj,tvqf,1,Unpron_IA,4705,High_Ortho,1,1,1,0.1111,266,0.0599,1,1,0.1111,266,1,1,18,TRUE,18,1
c194043,1,1,pred,syew,pvuj,rxbf,2,High_Ortho_IA,3931,High_Ortho,1,1,4,0.4444,2058,0.5119,3,1,0.1111,282,1,1,18,TRUE,18,1
c194043,1,1,pred,syew,pvuj,rxbf,2,Low_Ortho_IA,3931,High_Ortho,1,1,1,0.1111,1010,0.2512,1,1,0.1111,1010,1,1,18,TRUE,18,1
c194043,1,1,pred,syew,pvuj,rxbf,2,Illegal_IA,3931,High_Ortho,1,1,1,0.1111,296,0.0736,1,1,0.1111,296,1,1,18,TRUE,18,1
c194043,1,1,pred,syew,pvuj,rxbf,2,Unpron_IA,3931,High_Ortho,1,1,2,0.2222,388,0.0965,1,2,0.2222,388,1,1,18,TRUE,18,1
c194043,2,2,clar,glip,hvej,bcsr,3,High_Ortho_IA,4352,Low_Ortho,0,1,5,0.4167,1216,0.2869,3,1,0.0833,296,1,1,18,TRUE,18,1
c194043,2,2,clar,glip,hvej,bcsr,3,Low_Ortho_IA,4352,Low_Ortho,0,1,2,0.1667,1924,0.454,2,1,0.0833,212,1,1,18,TRUE,18,1
c194043,2,2,clar,glip,hvej,bcsr,3,Illegal_IA,4352,Low_Ortho,0,1,2,0.1667,392,0.0925,1,2,0.1667,392,1,1,18,TRUE,18,1
c194043,2,2,clar,glip,hvej,bcsr,3,Unpron_IA,4352,Low_Ortho,0,1,2,0.1667,434,0.1024,1,2,0.1667,434,1,1,18,TRUE,18,1
c194043,3,3,brel,snek,pjih,kqwp,4,High_Ortho_IA,4114,Low_Ortho,0,1,4,0.3636,904,0.2162,2,2,0.1818,248,1,1,18,TRUE,18,1
c194043,3,3,brel,snek,pjih,kqwp,4,Low_Ortho_IA,4114,Low_Ortho,0,1,2,0.1818,1954,0.4672,2,1,0.0909,718,1,1,18,TRUE,18,1
c194043,3,3,brel,snek,pjih,kqwp,4,Illegal_IA,4114,Low_Ortho,0,1,1,0.0909,302,0.0722,1,1,0.0909,302,1,1,18,TRUE,18,1
c194043,3,3,brel,snek,pjih,kqwp,4,Unpron_IA,4114,Low_Ortho,0,1,3,0.2727,654,0.1564,2,2,0.1818,286,1,1,18,TRUE,18,1
c194043,4,4,slan,tway,bfiw,hvfn,1,High_Ortho_IA,4290,High_Ortho,1,1,2,0.2222,1910,0.4454,2,1,0.1111,852,1,1,18,TRUE,18,1
c194043,4,4,slan,tway,bfiw,hvfn,1,Low_Ortho_IA,4290,High_Ortho,1,1,1,0.1111,664,0.1549,1,1,0.1111,664,1,1,18,TRUE,18,1
c194043,4,4,slan,tway,bfiw,hvfn,1,Illegal_IA,4290,High_Ortho,1,1,3,0.3333,794,0.1852,3,1,0.1111,292,1,1,18,TRUE,18,1
c194043,4,4,slan,tway,bfiw,hvfn,1,Unpron_IA,4290,High_Ortho,1,1,2,0.2222,658,0.1535,2,1,0.1111,314,1,1,18,TRUE,18,1
c194043,5,5,gred,wreb,gwiy,ktlh,3,High_Ortho_IA,5990,High_Ortho,1,1,5,0.2941,2274,0.4213,3,1,0.0588,110,1,1,18,TRUE,18,1
c194043,5,5,gred,wreb,gwiy,ktlh,3,Low_Ortho_IA,5990,High_Ortho,1,1,1,0.0588,1648,0.3053,1,1,0.0588,1648,1,1,18,TRUE,18,1
c194043,5,5,gred,wreb,gwiy,ktlh,3,Illegal_IA,5990,High_Ortho,1,1,2,0.1176,276,0.0511,1,2,0.1176,276,1,1,18,TRUE,18,1
c194043,5,5,gred,wreb,gwiy,ktlh,3,Unpron_IA,5990,High_Ortho,1,1,3,0.1765,794,0.1471,2,1,0.0588,298,1,1,18,TRUE,18,1
c194043,6,6,prit,twap,wgiy,bkjd,2,High_Ortho_IA,6764,Low_Ortho,0,1,4,0.2,944,0.1671,3,2,0.1,236,1,1,18,TRUE,18,1
c194043,6,6,prit,twap,wgiy,bkjd,2,Low_Ortho_IA,6764,Low_Ortho,0,1,5,0.25,2514,0.445,3,2,0.1,618,1,1,18,TRUE,18,1
c194043,6,6,prit,twap,wgiy,bkjd,2,Illegal_IA,6764,Low_Ortho,0,1,1,0.05,442,0.0782,1,1,0.05,442,1,1,18,TRUE,18,1
c194043,6,6,prit,twap,wgiy,bkjd,2,Unpron_IA,6764,Low_Ortho,0,1,4,0.2,590,0.1044,3,2,0.1,208,1,1,18,TRUE,18,1
c194043,7,7,slen,knef,czih,fxgk,1,High_Ortho_IA,5434,Low_Ortho,0,1,4,0.2667,880,0.165,3,1,0.0667,236,1,1,18,TRUE,18,1
c194043,7,7,slen,knef,czih,fxgk,1,Low_Ortho_IA,5434,Low_Ortho,0,1,4,0.2667,2660,0.4987,3,1,0.0667,498,1,1,18,TRUE,18,1
c194043,7,7,slen,knef,czih,fxgk,1,Illegal_IA,5434,Low_Ortho,0,1,2,0.1333,656,0.123,2,1,0.0667,256,1,1,18,TRUE,18,1
c194043,7,7,slen,knef,czih,fxgk,1,Unpron_IA,5434,Low_Ortho,0,1,3,0.2,660,0.1237,2,2,0.1333,364,1,1,18,TRUE,18,1
c194043,8,8,whon,phud,fvej,kdsj,2,High_Ortho_IA,3302,High_Ortho,1,1,1,0.1429,2044,0.5807,1,1,0.1429,2044,1,1,18,TRUE,18,1
c194043,8,8,whon,phud,fvej,kdsj,2,Low_Ortho_IA,3302,High_Ortho,1,1,1,0.1429,484,0.1375,1,1,0.1429,484,1,1,18,TRUE,18,1
c194043,8,8,whon,phud,fvej,kdsj,2,Illegal_IA,3302,High_Ortho,1,1,2,0.2857,316,0.0898,1,2,0.2857,316,1,1,18,TRUE,18,1
c194043,8,8,whon,phud,fvej,kdsj,2,Unpron_IA,3302,High_Ortho,1,1,1,0.1429,318,0.0903,1,1,0.1429,318,1,1,18,TRUE,18,1
c194043,9,9,grat,wrup,sviw,tkvc,3,High_Ortho_IA,7968,Low_Ortho,0,1,5,0.25,1772,0.2327,4,1,0.05,598,1,1,18,TRUE,18,1
c194043,9,9,grat,wrup,sviw,tkvc,3,Low_Ortho_IA,7968,Low_Ortho,0,1,8,0.4,4420,0.5805,5,1,0.05,1016,1,1,18,TRUE,18,1
c194043,9,9,grat,wrup,sviw,tkvc,3,Illegal_IA,7968,Low_Ortho,0,1,3,0.15,728,0.0956,2,1,0.05,254,1,1,18,TRUE,18,1
c194043,9,9,grat,wrup,sviw,tkvc,3,Unpron_IA,7968,Low_Ortho,0,1,2,0.1,340,0.0447,1,2,0.1,340,1,1,18,TRUE,18,1
c194043,10,10,cret,glek,bduw,vghk,1,High_Ortho_IA,5720,Low_Ortho,0,1,2,0.2,940,0.1909,1,2,0.2,940,1,1,18,TRUE,18,1
c194043,10,10,cret,glek,bduw,vghk,1,Low_Ortho_IA,5720,Low_Ortho,0,1,2,0.2,2112,0.4289,2,1,0.1,288,1,1,18,TRUE,18,1
c194043,10,10,cret,glek,bduw,vghk,1,Illegal_IA,5720,Low_Ortho,0,1,2,0.2,362,0.0735,2,1,0.1,130,1,1,18,TRUE,18,1
c194043,10,10,cret,glek,bduw,vghk,1,Unpron_IA,5720,Low_Ortho,0,1,3,0.3,1376,0.2794,2,1,0.1,104,1,1,18,TRUE,18,1
c194043,11,11,blar,skub,sfuj,gpvj,4,High_Ortho_IA,2739,High_Ortho,1,1,4,0.3636,982,0.4088,1,4,0.3636,982,1,1,18,TRUE,18,1
c194043,11,11,blar,skub,sfuj,gpvj,4,Low_Ortho_IA,2739,High_Ortho,1,1,1,0.0909,356,0.1482,1,1,0.0909,356,1,1,18,TRUE,18,1
c194043,11,11,blar,skub,sfuj,gpvj,4,Illegal_IA,2739,High_Ortho,1,1,3,0.2727,510,0.2123,2,2,0.1818,340,1,1,18,TRUE,18,1
c194043,11,11,blar,skub,sfuj,gpvj,4,Unpron_IA,2739,High_Ortho,1,1,2,0.1818,316,0.1316,1,2,0.1818,316,1,1,18,TRUE,18,1
c194043,12,12,bril,sqip,fnoq,bkgv,3,High_Ortho_IA,3272,High_Ortho,1,1,3,0.3,1546,0.4728,2,1,0.1,612,1,1,18,TRUE,18,1
c194043,12,12,bril,sqip,fnoq,bkgv,3,Low_Ortho_IA,3272,High_Ortho,1,1,1,0.1,526,0.1609,1,1,0.1,526,1,1,18,TRUE,18,1
c194043,12,12,bril,sqip,fnoq,bkgv,3,Illegal_IA,3272,High_Ortho,1,1,4,0.4,608,0.1859,2,2,0.2,272,1,1,18,TRUE,18,1
c194043,12,12,bril,sqip,fnoq,bkgv,3,Unpron_IA,3272,High_Ortho,1,1,1,0.1,304,0.093,1,1,0.1,304,1,1,18,TRUE,18,1
c194043,13,13,blet,syod,vyuj,tvqf,1,High_Ortho_IA,4119,High_Ortho,1,1,5,0.3846,2368,0.6484,2,4,0.3077,472,1,1,18,TRUE,18,1
