IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count,has_12_good_trials,Group
.,Full Trial Period,c191018,11,Low_Ortho_IA,386,0.1193,386,120,1618,2,2,Correct,8,High_Ortho,3093,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,11,Illegal_IA,260,0.0803,260,260,1290,1,1,Correct,8,High_Ortho,3093,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,11,Unpron_IA,302,0.0933,302,302,320,1,1,Correct,8,High_Ortho,3093,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,11,Unpron_IA,386,0.1193,386,120,1618,2,2,Correct,8,High_Ortho,3093,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,prit,2,wgiy,twap,1,bkjd,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,12,High_Ortho_IA,1578,0.4736,572,572,628,1,4,Correct,7,High_Ortho,3404,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,12,Low_Ortho_IA,770,0.2311,286,286,1712,1,2,Correct,7,High_Ortho,3404,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,12,Illegal_IA,400,0.12,400,400,1248,1,1,Correct,7,High_Ortho,3404,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,12,Unpron_IA,268,0.0804,268,268,302,1,1,Correct,7,High_Ortho,3404,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,12,Unpron_IA,770,0.2311,286,286,1712,1,2,Correct,7,High_Ortho,3404,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,13,High_Ortho_IA,2710,0.2979,566,566,322,1,4,Incorrect,6,Low_Ortho,9268,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,dren,1,zhux,wrop,1,xwsx,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,13,Low_Ortho_IA,5376,0.5909,618,618,948,1,4,Incorrect,6,Low_Ortho,9268,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,dren,1,zhux,wrop,1,xwsx,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,13,Illegal_IA,288,0.0317,288,288,2058,1,1,Incorrect,6,Low_Ortho,9268,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,dren,1,zhux,wrop,1,xwsx,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,13,Unpron_IA,386,0.0424,386,386,1610,1,1,Incorrect,6,Low_Ortho,9268,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,dren,1,zhux,wrop,1,xwsx,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,14,High_Ortho_IA,2616,0.3204,958,958,2276,1,5,Incorrect,5,Low_Ortho,9518,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,14,Low_Ortho_IA,4378,0.5361,186,186,1072,1,7,Incorrect,5,Low_Ortho,9518,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,14,Illegal_IA,288,0.0353,288,288,1442,1,1,Incorrect,5,Low_Ortho,9518,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,14,Unpron_IA,612,0.0749,612,612,3298,1,1,Incorrect,5,Low_Ortho,9518,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,15,High_Ortho_IA,2590,0.5161,1596,1596,2116,1,2,Correct,4,High_Ortho,5015,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,whan,3,sruv,phey,1,pnzh,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,15,Low_Ortho_IA,1348,0.2686,778,230,1254,2,3,Correct,4,High_Ortho,5015,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,whan,3,sruv,phey,1,pnzh,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,15,Illegal_IA,360,0.0717,360,360,316,1,1,Correct,4,High_Ortho,5015,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,whan,3,sruv,phey,1,pnzh,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,15,Unpron_IA,336,0.067,336,336,880,1,1,Correct,4,High_Ortho,5015,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,whan,3,sruv,phey,1,pnzh,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,16,High_Ortho_IA,1584,0.796,1584,1584,2118,1,1,Correct,3,High_Ortho,3285,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,16,Low_Ortho_IA,368,0.1849,368,368,1692,1,1,Correct,3,High_Ortho,3285,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,16,Illegal_IA,38,0.0191,38,38,1594,1,1,Correct,3,High_Ortho,3285,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,16,Unpron_IA,0,0,.,.,.,.,0,Correct,3,High_Ortho,3285,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,16,Unpron_IA,368,0.1849,368,368,1692,1,1,Correct,3,High_Ortho,3285,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,17,High_Ortho_IA,1706,0.6612,1706,192,1922,3,3,Correct,2,High_Ortho,3439,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,17,Low_Ortho_IA,62,0.024,62,62,1796,1,1,Correct,2,High_Ortho,3439,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,17,Illegal_IA,220,0.0853,220,220,492,1,1,Correct,2,High_Ortho,3439,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,17,Unpron_IA,320,0.124,320,320,770,1,1,Correct,2,High_Ortho,3439,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,18,High_Ortho_IA,0,0,.,.,.,.,0,Incorrect,1,Low_Ortho,2944,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,3,pjih,snek,1,kqwp,0,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,18,Low_Ortho_IA,0,0,.,.,.,.,0,Incorrect,1,Low_Ortho,2944,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,3,pjih,snek,1,kqwp,0,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,18,Illegal_IA,386,0.4124,386,104,662,2,2,Incorrect,1,Low_Ortho,2944,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,3,pjih,snek,1,kqwp,0,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,18,Unpron_IA,316,0.3376,316,316,286,1,1,Incorrect,1,Low_Ortho,2944,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,3,pjih,snek,1,kqwp,0,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,19,High_Ortho_IA,420,0.1238,420,420,334,1,1,Incorrect,0,Low_Ortho,3324,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,19,Low_Ortho_IA,2100,0.6191,618,618,820,1,4,Incorrect,0,Low_Ortho,3324,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,19,Illegal_IA,244,0.0719,244,114,2752,2,2,Incorrect,0,Low_Ortho,3324,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191018,19,Unpron_IA,254,0.0749,254,254,1604,1,1,Incorrect,0,Low_Ortho,3324,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,plic,1,hkiy,skad,1,mgnz,1,1,18,TRUE,14,1,TD
.,Full Trial Period,c191020,1,High_Ortho_IA,1964,0.2015,950,90,2218,2,3,Incorrect,17,Low_Ortho,10220,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,1,Low_Ortho_IA,5282,0.542,1304,106,290,2,5,Incorrect,17,Low_Ortho,10220,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,1,Illegal_IA,1136,0.1166,496,496,1676,1,3,Incorrect,17,Low_Ortho,10220,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,1,Unpron_IA,1122,0.1151,596,108,3246,2,3,Incorrect,17,Low_Ortho,10220,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,2,High_Ortho_IA,3422,0.4471,466,466,2020,1,3,Incorrect,16,Low_Ortho,7910,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,plic,4,hkiy,skad,1,mgnz,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,2,Low_Ortho_IA,3058,0.3995,1080,1080,284,1,4,Incorrect,16,Low_Ortho,7910,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,plic,4,hkiy,skad,1,mgnz,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,2,Illegal_IA,534,0.0698,534,120,1426,2,2,Incorrect,16,Low_Ortho,7910,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,plic,4,hkiy,skad,1,mgnz,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,2,Unpron_IA,342,0.0447,342,342,2542,1,1,Incorrect,16,Low_Ortho,7910,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,plic,4,hkiy,skad,1,mgnz,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,3,High_Ortho_IA,2430,0.5056,516,516,676,1,3,Correct,15,High_Ortho,4760,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,3,Low_Ortho_IA,516,0.1074,516,516,1254,1,1,Correct,15,High_Ortho,4760,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,3,Illegal_IA,598,0.1244,380,380,254,1,2,Correct,15,High_Ortho,4760,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,3,Unpron_IA,1062,0.221,1062,1062,1808,1,1,Correct,15,High_Ortho,4760,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,whon,3,fvej,phud,1,kdsj,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,4,High_Ortho_IA,3320,0.366,312,312,1412,1,5,Incorrect,14,Low_Ortho,9805,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,4,Low_Ortho_IA,4224,0.4657,598,598,624,1,7,Incorrect,14,Low_Ortho,9805,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,4,Illegal_IA,362,0.0399,362,118,2192,2,2,Incorrect,14,Low_Ortho,9805,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,4,Unpron_IA,780,0.086,308,308,274,1,2,Incorrect,14,Low_Ortho,9805,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,4,Unpron_IA,4224,0.4657,598,598,624,1,7,Incorrect,14,Low_Ortho,9805,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,slan,2,bfiw,tway,1,hvfn,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,5,High_Ortho_IA,1420,0.2741,634,106,294,2,5,Correct,13,High_Ortho,5162,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,5,Low_Ortho_IA,2196,0.4239,2196,2196,2086,1,1,Correct,13,High_Ortho,5162,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,5,Illegal_IA,886,0.171,360,360,984,1,2,Correct,13,High_Ortho,5162,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,5,Unpron_IA,326,0.0629,326,326,1726,1,1,Correct,13,High_Ortho,5162,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,6,High_Ortho_IA,3162,0.586,762,762,684,1,2,Correct,12,High_Ortho,5369,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,6,Low_Ortho_IA,1336,0.2476,244,94,1514,2,3,Correct,12,High_Ortho,5369,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,6,Illegal_IA,386,0.0715,386,386,258,1,1,Correct,12,High_Ortho,5369,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,6,Unpron_IA,304,0.0563,304,304,1814,1,1,Correct,12,High_Ortho,5369,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,7,High_Ortho_IA,1744,0.3635,524,524,1720,1,2,Correct,11,High_Ortho,4904,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,7,Low_Ortho_IA,1564,0.326,484,484,862,1,2,Correct,11,High_Ortho,4904,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,7,Illegal_IA,690,0.1438,258,100,1410,2,3,Correct,11,High_Ortho,4904,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,7,Unpron_IA,572,0.1192,358,358,462,1,2,Correct,11,High_Ortho,4904,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,7,Unpron_IA,1564,0.326,484,484,862,1,2,Correct,11,High_Ortho,4904,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,8,High_Ortho_IA,2068,0.4229,402,402,1030,1,3,Correct,10,High_Ortho,4844,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,8,Low_Ortho_IA,1646,0.3366,284,122,278,2,3,Correct,10,High_Ortho,4844,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,8,Illegal_IA,332,0.0679,332,332,1466,1,1,Correct,10,High_Ortho,4844,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,8,Unpron_IA,626,0.128,358,358,616,1,3,Correct,10,High_Ortho,4844,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,9,High_Ortho_IA,2820,0.6059,1034,1034,258,1,4,Correct,9,High_Ortho,4521,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,grat,1,sviw,wrup,1,tkvc,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,9,Low_Ortho_IA,1026,0.2205,1026,1026,2026,1,1,Correct,9,High_Ortho,4521,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,grat,1,sviw,wrup,1,tkvc,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,9,Illegal_IA,318,0.0683,318,318,1334,1,1,Correct,9,High_Ortho,4521,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,grat,1,sviw,wrup,1,tkvc,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,9,Unpron_IA,282,0.0606,282,282,1710,1,1,Correct,9,High_Ortho,4521,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,grat,1,sviw,wrup,1,tkvc,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,10,High_Ortho_IA,2302,0.4641,370,370,268,1,4,Correct,8,High_Ortho,4917,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,dren,1,zhux,wrop,1,xwsx,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,10,Low_Ortho_IA,1854,0.3738,634,634,1370,1,3,Correct,8,High_Ortho,4917,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,dren,1,zhux,wrop,1,xwsx,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,10,Illegal_IA,374,0.0754,374,374,678,1,1,Correct,8,High_Ortho,4917,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,dren,1,zhux,wrop,1,xwsx,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,10,Unpron_IA,210,0.0423,210,210,1108,1,1,Correct,8,High_Ortho,4917,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,dren,1,zhux,wrop,1,xwsx,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,11,High_Ortho_IA,2584,0.4994,1210,116,1196,2,4,Correct,7,High_Ortho,5055,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,11,Low_Ortho_IA,1762,0.3405,530,530,272,1,2,Correct,7,High_Ortho,5055,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,11,Illegal_IA,312,0.0603,312,312,2462,1,1,Correct,7,High_Ortho,5055,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,11,Unpron_IA,298,0.0576,298,298,842,1,1,Correct,7,High_Ortho,5055,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,12,High_Ortho_IA,2358,0.4983,258,258,622,1,4,Correct,6,High_Ortho,4723,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,clat,3,csih,knoy,1,dhhx,1,1,18,TRUE,17,1,TD
.,Full Trial Period,c191020,12,Low_Ortho_IA,1524,0.3221,330,330,936,1,3,Correct,6,High_Ortho,4723,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,clat,3,csih,knoy,1,dhhx,1,1,18,TRUE,17,1,TD
