IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count
.,Full Trial Period,c182001,1,Unpron_IA,1044,0.102,428,166,2798,2,4,Correct,17,High_Ortho,10585,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,11
.,Full Trial Period,c182001,2,High_Ortho_IA,938,0.1966,938,128,796,2,2,Incorrect,16,Low_Ortho,5036,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,11
.,Full Trial Period,c182001,2,Low_Ortho_IA,2564,0.5375,2198,110,2172,3,4,Incorrect,16,Low_Ortho,5036,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,11
.,Full Trial Period,c182001,2,Illegal_IA,188,0.0394,188,188,1924,1,1,Incorrect,16,Low_Ortho,5036,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,11
.,Full Trial Period,c182001,2,Unpron_IA,434,0.091,434,434,304,1,1,Incorrect,16,Low_Ortho,5036,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,11
.,Full Trial Period,c182001,2,Unpron_IA,2564,0.5375,2198,110,2172,3,4,Incorrect,16,Low_Ortho,5036,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,dren,2,zhux,wrop,1,xwsx,1,1,18,TRUE,11
.,Full Trial Period,c182001,3,High_Ortho_IA,2102,0.3974,150,150,2144,1,6,Correct,15,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,11
.,Full Trial Period,c182001,3,Low_Ortho_IA,912,0.1724,912,912,542,1,1,Correct,15,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,11
.,Full Trial Period,c182001,3,Illegal_IA,1232,0.2329,444,112,1512,2,4,Correct,15,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,11
.,Full Trial Period,c182001,3,Unpron_IA,498,0.0941,498,130,4226,2,2,Correct,15,High_Ortho,5589,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clat,4,csih,knoy,1,dhhx,1,1,18,TRUE,11
.,Full Trial Period,c182001,4,High_Ortho_IA,398,0.0698,398,206,1512,2,2,Incorrect,14,Low_Ortho,5834,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,11
.,Full Trial Period,c182001,4,Low_Ortho_IA,3958,0.6946,298,298,1156,1,4,Incorrect,14,Low_Ortho,5834,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,11
.,Full Trial Period,c182001,4,Illegal_IA,410,0.072,410,172,280,2,2,Incorrect,14,Low_Ortho,5834,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,11
.,Full Trial Period,c182001,4,Unpron_IA,330,0.0579,330,96,762,2,2,Incorrect,14,Low_Ortho,5834,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,11
.,Full Trial Period,c182001,5,High_Ortho_IA,3154,0.6984,904,134,260,2,4,Correct,13,High_Ortho,4497,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,11
.,Full Trial Period,c182001,5,Low_Ortho_IA,500,0.1107,500,500,1240,1,1,Correct,13,High_Ortho,4497,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,11
.,Full Trial Period,c182001,5,Illegal_IA,316,0.07,316,118,2170,2,2,Correct,13,High_Ortho,4497,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,11
.,Full Trial Period,c182001,5,Unpron_IA,334,0.074,334,334,1780,1,1,Correct,13,High_Ortho,4497,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,5,UNDEFINED,prit,1,wgiy,twap,1,bkjd,1,1,18,TRUE,11
.,Full Trial Period,c182001,6,High_Ortho_IA,4034,0.7186,4034,106,1834,4,4,Correct,12,High_Ortho,5788,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,drel,3,vwux,sqow,1,fzgj,1,1,18,TRUE,11
.,Full Trial Period,c182001,6,Low_Ortho_IA,678,0.1208,678,678,1094,1,1,Correct,12,High_Ortho,5788,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,drel,3,vwux,sqow,1,fzgj,1,1,18,TRUE,11
.,Full Trial Period,c182001,6,Illegal_IA,334,0.0595,334,108,278,2,2,Correct,12,High_Ortho,5788,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,drel,3,vwux,sqow,1,fzgj,1,1,18,TRUE,11
.,Full Trial Period,c182001,6,Unpron_IA,338,0.0602,338,116,692,2,2,Correct,12,High_Ortho,5788,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,6,UNDEFINED,drel,3,vwux,sqow,1,fzgj,1,1,18,TRUE,11
.,Full Trial Period,c182001,7,High_Ortho_IA,2462,0.599,1330,1330,1018,1,2,Correct,11,High_Ortho,3971,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,whan,3,sruv,phey,1,pnzh,1,1,18,TRUE,11
.,Full Trial Period,c182001,7,Low_Ortho_IA,310,0.0754,310,310,2928,1,1,Correct,11,High_Ortho,3971,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,whan,3,sruv,phey,1,pnzh,1,1,18,TRUE,11
.,Full Trial Period,c182001,7,Illegal_IA,570,0.1387,570,570,408,1,1,Correct,11,High_Ortho,3971,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,whan,3,sruv,phey,1,pnzh,1,1,18,TRUE,11
.,Full Trial Period,c182001,7,Unpron_IA,328,0.0798,328,328,2560,1,1,Correct,11,High_Ortho,3971,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,7,UNDEFINED,whan,3,sruv,phey,1,pnzh,1,1,18,TRUE,11
.,Full Trial Period,c182001,8,High_Ortho_IA,2856,0.6435,1500,1500,382,1,3,Correct,10,High_Ortho,4420,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,11
.,Full Trial Period,c182001,8,Low_Ortho_IA,928,0.2091,928,928,2998,1,1,Correct,10,High_Ortho,4420,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,11
.,Full Trial Period,c182001,8,Illegal_IA,122,0.0275,122,122,2042,1,1,Correct,10,High_Ortho,4420,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,11
.,Full Trial Period,c182001,8,Unpron_IA,0,0,.,.,.,.,0,Correct,10,High_Ortho,4420,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,8,UNDEFINED,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,11
.,Full Trial Period,c182001,9,High_Ortho_IA,5444,0.7094,502,502,1074,1,7,Correct,9,High_Ortho,8022,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,11
.,Full Trial Period,c182001,9,Low_Ortho_IA,290,0.0378,290,290,1634,1,1,Correct,9,High_Ortho,8022,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,11
.,Full Trial Period,c182001,9,Illegal_IA,120,0.0156,120,120,914,1,1,Correct,9,High_Ortho,8022,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,11
.,Full Trial Period,c182001,9,Unpron_IA,924,0.1204,334,334,270,1,3,Correct,9,High_Ortho,8022,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,11
.,Full Trial Period,c182001,9,Unpron_IA,290,0.0378,290,290,1634,1,1,Correct,9,High_Ortho,8022,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,9,UNDEFINED,blet,2,vyuj,syod,1,tvqf,1,1,18,TRUE,11
.,Full Trial Period,c182001,10,High_Ortho_IA,2690,0.585,982,114,2130,2,4,Correct,8,High_Ortho,4539,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,11
.,Full Trial Period,c182001,10,Low_Ortho_IA,596,0.1296,596,596,1464,1,1,Correct,8,High_Ortho,4539,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,11
.,Full Trial Period,c182001,10,Illegal_IA,546,0.1187,546,546,300,1,1,Correct,8,High_Ortho,4539,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,11
.,Full Trial Period,c182001,10,Unpron_IA,506,0.11,506,118,892,2,2,Correct,8,High_Ortho,4539,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,10,UNDEFINED,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,11
.,Full Trial Period,c182001,11,High_Ortho_IA,838,0.1795,96,96,404,1,2,Incorrect,7,Low_Ortho,5238,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,clar,1,hvej,glip,1,bcsr,1,1,18,TRUE,11
.,Full Trial Period,c182001,11,Low_Ortho_IA,1856,0.3976,560,128,1068,2,6,Incorrect,7,Low_Ortho,5238,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,clar,1,hvej,glip,1,bcsr,1,1,18,TRUE,11
.,Full Trial Period,c182001,11,Illegal_IA,596,0.1277,596,596,5066,1,1,Incorrect,7,Low_Ortho,5238,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,clar,1,hvej,glip,1,bcsr,1,1,18,TRUE,11
.,Full Trial Period,c182001,11,Unpron_IA,490,0.105,490,490,4228,1,1,Incorrect,7,Low_Ortho,5238,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,11,UNDEFINED,clar,1,hvej,glip,1,bcsr,1,1,18,TRUE,11
.,Full Trial Period,c182001,12,High_Ortho_IA,1442,0.3366,568,120,680,2,3,Correct,6,High_Ortho,4305,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,11
.,Full Trial Period,c182001,12,Low_Ortho_IA,498,0.1162,498,498,3268,1,1,Correct,6,High_Ortho,4305,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,11
.,Full Trial Period,c182001,12,Illegal_IA,1666,0.3889,1666,1006,1310,2,2,Correct,6,High_Ortho,4305,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,11
.,Full Trial Period,c182001,12,Unpron_IA,366,0.0854,366,366,256,1,1,Correct,6,High_Ortho,4305,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,11
.,Full Trial Period,c182001,12,Unpron_IA,498,0.1162,498,498,3268,1,1,Correct,6,High_Ortho,4305,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,12,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,11
.,Full Trial Period,c182001,13,High_Ortho_IA,126,0.0199,126,126,688,1,1,Correct,5,High_Ortho,7021,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,2,bduw,glek,1,vghk,0,1,18,TRUE,11
.,Full Trial Period,c182001,13,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,5,High_Ortho,7021,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,2,bduw,glek,1,vghk,0,1,18,TRUE,11
.,Full Trial Period,c182001,13,Illegal_IA,0,0,.,.,.,.,0,Correct,5,High_Ortho,7021,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,2,bduw,glek,1,vghk,0,1,18,TRUE,11
.,Full Trial Period,c182001,13,Unpron_IA,348,0.0551,348,348,284,1,1,Correct,5,High_Ortho,7021,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,2,bduw,glek,1,vghk,0,1,18,TRUE,11
.,Full Trial Period,c182001,13,Unpron_IA,0,0,.,.,.,.,0,Correct,5,High_Ortho,7021,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,13,UNDEFINED,cret,2,bduw,glek,1,vghk,0,1,18,TRUE,11
.,Full Trial Period,c182001,14,High_Ortho_IA,0,0,.,.,.,.,0,Correct,4,High_Ortho,3918,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,pred,1,pvuj,syew,1,rxbf,0,1,18,TRUE,11
.,Full Trial Period,c182001,14,Low_Ortho_IA,310,0.0817,310,120,1380,2,2,Correct,4,High_Ortho,3918,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,pred,1,pvuj,syew,1,rxbf,0,1,18,TRUE,11
.,Full Trial Period,c182001,14,Illegal_IA,0,0,.,.,.,.,0,Correct,4,High_Ortho,3918,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,pred,1,pvuj,syew,1,rxbf,0,1,18,TRUE,11
.,Full Trial Period,c182001,14,Unpron_IA,86,0.0227,86,86,1758,1,1,Correct,4,High_Ortho,3918,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,14,UNDEFINED,pred,1,pvuj,syew,1,rxbf,0,1,18,TRUE,11
.,Full Trial Period,c182001,15,High_Ortho_IA,120,0.0168,120,120,4932,1,1,Correct,3,High_Ortho,7600,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,whon,1,fvej,phud,1,kdsj,0,1,18,TRUE,11
.,Full Trial Period,c182001,15,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,3,High_Ortho,7600,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,whon,1,fvej,phud,1,kdsj,0,1,18,TRUE,11
.,Full Trial Period,c182001,15,Illegal_IA,0,0,.,.,.,.,0,Correct,3,High_Ortho,7600,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,whon,1,fvej,phud,1,kdsj,0,1,18,TRUE,11
.,Full Trial Period,c182001,15,Unpron_IA,122,0.0171,122,122,1806,1,1,Correct,3,High_Ortho,7600,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,15,UNDEFINED,whon,1,fvej,phud,1,kdsj,0,1,18,TRUE,11
.,Full Trial Period,c182001,16,High_Ortho_IA,4642,0.7359,600,108,1138,2,7,Correct,2,High_Ortho,6761,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,slan,4,bfiw,tway,1,hvfn,0,1,18,TRUE,11
.,Full Trial Period,c182001,16,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,2,High_Ortho,6761,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,slan,4,bfiw,tway,1,hvfn,0,1,18,TRUE,11
.,Full Trial Period,c182001,16,Illegal_IA,0,0,.,.,.,.,0,Correct,2,High_Ortho,6761,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,slan,4,bfiw,tway,1,hvfn,0,1,18,TRUE,11
.,Full Trial Period,c182001,16,Unpron_IA,346,0.0549,346,346,1820,1,1,Correct,2,High_Ortho,6761,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,16,UNDEFINED,slan,4,bfiw,tway,1,hvfn,0,1,18,TRUE,11
.,Full Trial Period,c182001,17,High_Ortho_IA,0,0,.,.,.,.,0,Incorrect,1,Low_Ortho,5115,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,11
.,Full Trial Period,c182001,17,Low_Ortho_IA,256,0.0538,256,114,1664,2,2,Incorrect,1,Low_Ortho,5115,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,11
.,Full Trial Period,c182001,17,Illegal_IA,184,0.0387,184,184,948,1,1,Incorrect,1,Low_Ortho,5115,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,11
.,Full Trial Period,c182001,17,Unpron_IA,280,0.0589,162,162,596,1,2,Incorrect,1,Low_Ortho,5115,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,11
.,Full Trial Period,c182001,17,Unpron_IA,256,0.0538,256,114,1664,2,2,Incorrect,1,Low_Ortho,5115,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,17,UNDEFINED,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,11
.,Full Trial Period,c182001,18,High_Ortho_IA,1952,0.3195,1952,108,1292,2,2,Correct,0,High_Ortho,6078,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,4,czih,knef,1,fxgk,0,1,18,TRUE,11
.,Full Trial Period,c182001,18,Low_Ortho_IA,478,0.0782,478,102,304,2,2,Correct,0,High_Ortho,6078,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,4,czih,knef,1,fxgk,0,1,18,TRUE,11
.,Full Trial Period,c182001,18,Illegal_IA,0,0,.,.,.,.,0,Correct,0,High_Ortho,6078,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,4,czih,knef,1,fxgk,0,1,18,TRUE,11
.,Full Trial Period,c182001,18,Unpron_IA,0,0,.,.,.,.,0,Correct,0,High_Ortho,6078,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,18,UNDEFINED,slen,4,czih,knef,1,fxgk,0,1,18,TRUE,11
.,Full Trial Period,c183001,1,High_Ortho_IA,2802,0.4442,1086,1086,2226,1,2,Correct,17,High_Ortho,6280,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,17
.,Full Trial Period,c183001,1,Low_Ortho_IA,250,0.0396,250,250,1440,1,1,Correct,17,High_Ortho,6280,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,17
.,Full Trial Period,c183001,1,Illegal_IA,2002,0.3174,410,146,1750,2,4,Correct,17,High_Ortho,6280,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,17
.,Full Trial Period,c183001,1,Unpron_IA,708,0.1122,708,158,498,2,2,Correct,17,High_Ortho,6280,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,17
.,Full Trial Period,c183001,1,Unpron_IA,250,0.0396,250,250,1440,1,1,Correct,17,High_Ortho,6280,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,1,UNDEFINED,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,17
.,Full Trial Period,c183001,2,High_Ortho_IA,2976,0.5465,626,216,444,2,7,Correct,16,High_Ortho,5474,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,whan,1,sruv,phey,1,pnzh,1,1,18,TRUE,17
.,Full Trial Period,c183001,2,Low_Ortho_IA,618,0.1135,618,618,2318,1,1,Correct,16,High_Ortho,5474,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,whan,1,sruv,phey,1,pnzh,1,1,18,TRUE,17
.,Full Trial Period,c183001,2,Illegal_IA,420,0.0771,420,168,1140,2,2,Correct,16,High_Ortho,5474,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,whan,1,sruv,phey,1,pnzh,1,1,18,TRUE,17
.,Full Trial Period,c183001,2,Unpron_IA,956,0.1755,956,274,3114,2,2,Correct,16,High_Ortho,5474,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,2,UNDEFINED,whan,1,sruv,phey,1,pnzh,1,1,18,TRUE,17
.,Full Trial Period,c183001,3,High_Ortho_IA,794,0.132,794,194,1564,2,2,Incorrect,15,Low_Ortho,5943,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,17
.,Full Trial Period,c183001,3,Low_Ortho_IA,3758,0.6249,408,408,404,1,4,Incorrect,15,Low_Ortho,5943,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,17
.,Full Trial Period,c183001,3,Illegal_IA,492,0.0818,492,492,2416,1,1,Incorrect,15,Low_Ortho,5943,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,17
.,Full Trial Period,c183001,3,Unpron_IA,618,0.1028,618,136,860,2,2,Incorrect,15,Low_Ortho,5943,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,3,UNDEFINED,clar,4,hvej,glip,1,bcsr,1,1,18,TRUE,17
.,Full Trial Period,c183001,4,High_Ortho_IA,2460,0.5959,2460,2460,2234,1,1,Correct,14,High_Ortho,4278,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,17
.,Full Trial Period,c183001,4,Low_Ortho_IA,352,0.0853,352,148,1144,2,2,Correct,14,High_Ortho,4278,UNDEFINED,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",UNDEFINED,4,UNDEFINED,bril,2,fnoq,sqip,1,bkgv,1,1,18,TRUE,17
